speciescode;speciesname;keywintering;distribution_surface_area;population_minimum_size;population_maximum_size;red_list_cat;conclusion_status_label;red_list_cat_prev;conclusion_status_label_prev;taxFamily_en;country;nationally_hunted;Risk_Country
A209;Streptopelia decaocto;N;2830000;5990000.0;14500000.0;LC;Secure;LC;Secure;Pigeons and doves;France;Yes;High
A209;Streptopelia decaocto;N;2830000;5990000.0;14500000.0;LC;Secure;LC;Secure;Pigeons and doves;Austria;Yes;Considerable
A209;Streptopelia decaocto;N;2830000;5990000.0;14500000.0;LC;Secure;LC;Secure;Pigeons and doves;Bulgaria;Yes;Considerable
A209;Streptopelia decaocto;N;2830000;5990000.0;14500000.0;LC;Secure;LC;Secure;Pigeons and doves;Cyprus;Yes;Few
A209;Streptopelia decaocto;N;2830000;5990000.0;14500000.0;LC;Secure;LC;Secure;Pigeons and doves;Hungary;Yes;Considerable
A209;Streptopelia decaocto;N;2830000;5990000.0;14500000.0;LC;Secure;LC;Secure;Pigeons and doves;Romania;Yes;Considerable
A209;Streptopelia decaocto;N;2830000;5990000.0;14500000.0;LC;Secure;LC;Secure;Pigeons and doves;Czech Republic;Yes;Considerable
A209;Streptopelia decaocto;N;2830000;5990000.0;14500000.0;LC;Secure;LC;Secure;Pigeons and doves;Germany;Yes;High
A209;Streptopelia decaocto;N;2830000;5990000.0;14500000.0;LC;Secure;LC;Secure;Pigeons and doves;Denmark;No;Alarming
A209;Streptopelia decaocto;N;2830000;5990000.0;14500000.0;LC;Secure;LC;Secure;Pigeons and doves;Slovakia;Yes;Considerable
A210;Streptopelia turtur;N;2020000;1980000.0;3440000.0;NT;Near Threatened;NT;Near Threatened;Pigeons and doves;Greece;Yes;Considerable
A210;Streptopelia turtur;N;2020000;1980000.0;3440000.0;NT;Near Threatened;NT;Near Threatened;Pigeons and doves;France;Yes;High
A210;Streptopelia turtur;N;2020000;1980000.0;3440000.0;NT;Near Threatened;NT;Near Threatened;Pigeons and doves;Italy;Yes;Considerable
A210;Streptopelia turtur;N;2020000;1980000.0;3440000.0;NT;Near Threatened;NT;Near Threatened;Pigeons and doves;Malta;Yes;Few
A210;Streptopelia turtur;N;2020000;1980000.0;3440000.0;NT;Near Threatened;NT;Near Threatened;Pigeons and doves;Portugal;Yes;Considerable
A210;Streptopelia turtur;N;2020000;1980000.0;3440000.0;NT;Near Threatened;NT;Near Threatened;Pigeons and doves;Spain;Yes;Considerable
A210;Streptopelia turtur;N;2020000;1980000.0;3440000.0;NT;Near Threatened;NT;Near Threatened;Pigeons and doves;Romania;Yes;Considerable
A210;Streptopelia turtur;N;2020000;1980000.0;3440000.0;NT;Near Threatened;NT;Near Threatened;Pigeons and doves;Austria;Yes;Considerable
A210;Streptopelia turtur;N;2020000;1980000.0;3440000.0;NT;Near Threatened;NT;Near Threatened;Pigeons and doves;Bulgaria;Yes;Considerable
A210;Streptopelia turtur;N;2020000;1980000.0;3440000.0;NT;Near Threatened;NT;Near Threatened;Pigeons and doves;Cyprus;Yes;Few
A210;Streptopelia turtur;N;2020000;1980000.0;3440000.0;NT;Near Threatened;NT;Near Threatened;Pigeons and doves;Spain;Yes;Considerable
A247;Alauda arvensis;N;3040000;23300000.0;31700000.0;LC;Declining;LC;Declining;Larks;Greece;Yes;Considerable
A247;Alauda arvensis;N;3040000;23300000.0;31700000.0;LC;Declining;LC;Declining;Larks;France;Yes;High
A247;Alauda arvensis;N;3040000;23300000.0;31700000.0;LC;Declining;LC;Declining;Larks;Italy;Yes;Considerable
A247;Alauda arvensis;N;3040000;23300000.0;31700000.0;LC;Declining;LC;Declining;Larks;Malta;Yes;Few
A247;Alauda arvensis;N;3040000;23300000.0;31700000.0;LC;Declining;LC;Declining;Larks;Cyprus;Yes;Few
A247;Alauda arvensis;N;3040000;23300000.0;31700000.0;LC;Declining;LC;Declining;Larks;Romania;Yes;Considerable
A283;Turdus merula;N;3790000;47800000.0;71400000.0;LC;Secure;LC;Secure;Thrushes;Greece;Yes;Considerable
A283;Turdus merula;N;3790000;47800000.0;71400000.0;LC;Secure;LC;Secure;Thrushes;France;Yes;High
A283;Turdus merula;N;3790000;47800000.0;71400000.0;LC;Secure;LC;Secure;Thrushes;Italy;Yes;Considerable
A283;Turdus merula;N;3790000;47800000.0;71400000.0;LC;Secure;LC;Secure;Thrushes;Malta;Yes;Few
A283;Turdus merula;N;3790000;47800000.0;71400000.0;LC;Secure;LC;Secure;Thrushes;Portugal;No;Considerable
A283;Turdus merula;N;3790000;47800000.0;71400000.0;LC;Secure;LC;Secure;Thrushes;Sweden;No;Alarming
A283;Turdus merula;N;3790000;47800000.0;71400000.0;LC;Secure;LC;Secure;Thrushes;Portugal;No;Considerable
A283;Turdus merula;N;3790000;47800000.0;71400000.0;LC;Secure;LC;Secure;Thrushes;Portugal;No;Considerable
A283;Turdus merula;N;3790000;47800000.0;71400000.0;LC;Secure;LC;Secure;Thrushes;Cyprus;Yes;Few
A284;Turdus pilaris;N;1480000;3410000.0;5150000.0;LC;Secure;VU;Threatened;Thrushes;Greece;Yes;Considerable
A284;Turdus pilaris;N;1480000;3410000.0;5150000.0;LC;Secure;VU;Threatened;Thrushes;Finland;Yes;High
A284;Turdus pilaris;N;1480000;3410000.0;5150000.0;LC;Secure;VU;Threatened;Thrushes;France;Yes;High
A284;Turdus pilaris;N;1480000;3410000.0;5150000.0;LC;Secure;VU;Threatened;Thrushes;Italy;Yes;Considerable
A284;Turdus pilaris;N;1480000;3410000.0;5150000.0;LC;Secure;VU;Threatened;Thrushes;Malta;Yes;Few
A284;Turdus pilaris;N;1480000;3410000.0;5150000.0;LC;Secure;VU;Threatened;Thrushes;Portugal;Yes;Considerable
A284;Turdus pilaris;N;1480000;3410000.0;5150000.0;LC;Secure;VU;Threatened;Thrushes;Sweden;Yes;Alarming
A284;Turdus pilaris;N;1480000;3410000.0;5150000.0;LC;Secure;VU;Threatened;Thrushes;Austria;No;Considerable
A284;Turdus pilaris;N;1480000;3410000.0;5150000.0;LC;Secure;VU;Threatened;Thrushes;Cyprus;Yes;Few
A284;Turdus pilaris;N;1480000;3410000.0;5150000.0;LC;Secure;VU;Threatened;Thrushes;Estonia;Yes;Considerable
A284;Turdus pilaris;N;1480000;3410000.0;5150000.0;LC;Secure;VU;Threatened;Thrushes;Spain;Yes;Considerable
A284;Turdus pilaris;N;1480000;3410000.0;5150000.0;LC;Secure;VU;Threatened;Thrushes;Romania;Yes;Considerable
A285;Turdus philomelos;N;3100000;12200000.0;20500000.0;LC;Secure;LC;Secure;Thrushes;Greece;Yes;Considerable
A285;Turdus philomelos;N;3100000;12200000.0;20500000.0;LC;Secure;LC;Secure;Thrushes;France;Yes;High
A285;Turdus philomelos;N;3100000;12200000.0;20500000.0;LC;Secure;LC;Secure;Thrushes;Italy;Yes;Considerable
A285;Turdus philomelos;N;3100000;12200000.0;20500000.0;LC;Secure;LC;Secure;Thrushes;Malta;Yes;Few
A285;Turdus philomelos;N;3100000;12200000.0;20500000.0;LC;Secure;LC;Secure;Thrushes;Portugal;Yes;Considerable
A285;Turdus philomelos;N;3100000;12200000.0;20500000.0;LC;Secure;LC;Secure;Thrushes;Cyprus;Yes;Few
A285;Turdus philomelos;N;3100000;12200000.0;20500000.0;LC;Secure;LC;Secure;Thrushes;Spain;Yes;Considerable
A285;Turdus philomelos;N;3100000;12200000.0;20500000.0;LC;Secure;LC;Secure;Thrushes;Romania;Yes;Considerable
A286;Turdus iliacus;N;898000;1960000.0;2370000.0;LC;Declining;VU;Threatened;Thrushes;Greece;Yes;Considerable
A286;Turdus iliacus;N;898000;1960000.0;2370000.0;LC;Declining;VU;Threatened;Thrushes;France;Yes;High
A286;Turdus iliacus;N;898000;1960000.0;2370000.0;LC;Declining;VU;Threatened;Thrushes;Italy;Yes;Considerable
A286;Turdus iliacus;N;898000;1960000.0;2370000.0;LC;Declining;VU;Threatened;Thrushes;Malta;Yes;Few
A286;Turdus iliacus;N;898000;1960000.0;2370000.0;LC;Declining;VU;Threatened;Thrushes;Portugal;Yes;Considerable
A286;Turdus iliacus;N;898000;1960000.0;2370000.0;LC;Declining;VU;Threatened;Thrushes;Cyprus;Yes;Few
A286;Turdus iliacus;N;898000;1960000.0;2370000.0;LC;Declining;VU;Threatened;Thrushes;Spain;Yes;Considerable
A286;Turdus iliacus;N;898000;1960000.0;2370000.0;LC;Declining;VU;Threatened;Thrushes;Romania;Yes;Considerable
A287;Turdus viscivorus;N;3780000;2320000.0;4370000.0;LC;Secure;LC;Secure;Thrushes;Greece;Yes;Considerable
A287;Turdus viscivorus;N;3780000;2320000.0;4370000.0;LC;Secure;LC;Secure;Thrushes;France;Yes;High
A287;Turdus viscivorus;N;3780000;2320000.0;4370000.0;LC;Secure;LC;Secure;Thrushes;Malta;Yes;Few
A287;Turdus viscivorus;N;3780000;2320000.0;4370000.0;LC;Secure;LC;Secure;Thrushes;Portugal;Yes;Considerable
A287;Turdus viscivorus;N;3780000;2320000.0;4370000.0;LC;Secure;LC;Secure;Thrushes;Cyprus;Yes;Few
A287;Turdus viscivorus;N;3780000;2320000.0;4370000.0;LC;Secure;LC;Secure;Thrushes;Spain;Yes;Considerable
A287;Turdus viscivorus;N;3780000;2320000.0;4370000.0;LC;Secure;LC;Secure;Thrushes;Romania;Yes;Considerable
A342;Garrulus glandarius;N;3220000;4130000.0;7080000.0;LC;Secure;LC;Secure;Crows and jays;France;Yes;High
A342;Garrulus glandarius;N;3220000;4130000.0;7080000.0;LC;Secure;LC;Secure;Crows and jays;Croatia;Yes;High
A342;Garrulus glandarius;N;3220000;4130000.0;7080000.0;LC;Secure;LC;Secure;Crows and jays;Italy;Yes;Considerable
A342;Garrulus glandarius;N;3220000;4130000.0;7080000.0;LC;Secure;LC;Secure;Crows and jays;Luxembourg;No;Considerable
A342;Garrulus glandarius;N;3220000;4130000.0;7080000.0;LC;Secure;LC;Secure;Crows and jays;Netherlands;No;High
A342;Garrulus glandarius;N;3220000;4130000.0;7080000.0;LC;Secure;LC;Secure;Crows and jays;Portugal;No;Considerable
A342;Garrulus glandarius;N;3220000;4130000.0;7080000.0;LC;Secure;LC;Secure;Crows and jays;United Kingdom;No;Alarming
A342;Garrulus glandarius;N;3220000;4130000.0;7080000.0;LC;Secure;LC;Secure;Crows and jays;Hungary;Yes;Considerable
A342;Garrulus glandarius;N;3220000;4130000.0;7080000.0;LC;Secure;LC;Secure;Crows and jays;Romania;Yes;Considerable
A342;Garrulus glandarius;N;3220000;4130000.0;7080000.0;LC;Secure;LC;Secure;Crows and jays;Sweden;Yes;Alarming
A342;Garrulus glandarius;N;3220000;4130000.0;7080000.0;LC;Secure;LC;Secure;Crows and jays;Slovenia;Yes;Considerable
A342;Garrulus glandarius;N;3220000;4130000.0;7080000.0;LC;Secure;LC;Secure;Crows and jays;Slovakia;Yes;Considerable
A342;Garrulus glandarius;N;3220000;4130000.0;7080000.0;LC;Secure;LC;Secure;Crows and jays;Belgium;Yes;Alarming
A342;Garrulus glandarius;N;3220000;4130000.0;7080000.0;LC;Secure;LC;Secure;Crows and jays;Germany;Yes;High
A342;Garrulus glandarius;N;3220000;4130000.0;7080000.0;LC;Secure;LC;Secure;Crows and jays;Denmark;No;Alarming
A343;Pica pica;N;3540000;6900000.0;10800000.0;LC;Secure;LC;Secure;Crows and jays;Greece;Yes;Considerable
A343;Pica pica;N;3540000;6900000.0;10800000.0;LC;Secure;LC;Secure;Crows and jays;Finland;Yes;High
A343;Pica pica;N;3540000;6900000.0;10800000.0;LC;Secure;LC;Secure;Crows and jays;France;Yes;High
A343;Pica pica;N;3540000;6900000.0;10800000.0;LC;Secure;LC;Secure;Crows and jays;Croatia;Yes;High
A343;Pica pica;N;3540000;6900000.0;10800000.0;LC;Secure;LC;Secure;Crows and jays;Italy;Yes;Considerable
A343;Pica pica;N;3540000;6900000.0;10800000.0;LC;Secure;LC;Secure;Crows and jays;Luxembourg;No;Considerable
A343;Pica pica;N;3540000;6900000.0;10800000.0;LC;Secure;LC;Secure;Crows and jays;Spain;Yes;Considerable
A343;Pica pica;N;3540000;6900000.0;10800000.0;LC;Secure;LC;Secure;Crows and jays;United Kingdom;No;Alarming
A343;Pica pica;N;3540000;6900000.0;10800000.0;LC;Secure;LC;Secure;Crows and jays;Hungary;Yes;Considerable
A343;Pica pica;N;3540000;6900000.0;10800000.0;LC;Secure;LC;Secure;Crows and jays;Romania;Yes;Considerable
A343;Pica pica;N;3540000;6900000.0;10800000.0;LC;Secure;LC;Secure;Crows and jays;Belgium;Yes;Alarming
A343;Pica pica;N;3540000;6900000.0;10800000.0;LC;Secure;LC;Secure;Crows and jays;Bulgaria;Yes;Considerable
A343;Pica pica;N;3540000;6900000.0;10800000.0;LC;Secure;LC;Secure;Crows and jays;Cyprus;Yes;Few
A343;Pica pica;N;3540000;6900000.0;10800000.0;LC;Secure;LC;Secure;Crows and jays;Czech Republic;Yes;Considerable
A343;Pica pica;N;3540000;6900000.0;10800000.0;LC;Secure;LC;Secure;Crows and jays;Germany;Yes;High
A343;Pica pica;N;3540000;6900000.0;10800000.0;LC;Secure;LC;Secure;Crows and jays;Denmark;No;Alarming
A343;Pica pica;N;3540000;6900000.0;10800000.0;LC;Secure;LC;Secure;Crows and jays;Latvia;Yes;High
A343;Pica pica;N;3540000;6900000.0;10800000.0;LC;Secure;LC;Secure;Crows and jays;Netherlands;No;High
A343;Pica pica;N;3540000;6900000.0;10800000.0;LC;Secure;LC;Secure;Crows and jays;Portugal;Yes;Considerable
A343;Pica pica;N;3540000;6900000.0;10800000.0;LC;Secure;LC;Secure;Crows and jays;Sweden;Yes;Alarming
A343;Pica pica;N;3540000;6900000.0;10800000.0;LC;Secure;LC;Secure;Crows and jays;Slovenia;Yes;Considerable
A343;Pica pica;N;3540000;6900000.0;10800000.0;LC;Secure;LC;Secure;Crows and jays;Slovakia;Yes;Considerable
A347;Corvus monedula;N;2300000;5440000.0;9460000.0;LC;Secure;LC;Secure;Crows and jays;Greece;Yes;Considerable
A347;Corvus monedula;N;2300000;5440000.0;9460000.0;LC;Secure;LC;Secure;Crows and jays;Finland;Yes;High
A347;Corvus monedula;N;2300000;5440000.0;9460000.0;LC;Secure;LC;Secure;Crows and jays;Croatia;Yes;High
A347;Corvus monedula;N;2300000;5440000.0;9460000.0;LC;Secure;LC;Secure;Crows and jays;Netherlands;No;High
A347;Corvus monedula;N;2300000;5440000.0;9460000.0;LC;Secure;LC;Secure;Crows and jays;Sweden;Yes;Alarming
A347;Corvus monedula;N;2300000;5440000.0;9460000.0;LC;Secure;LC;Secure;Crows and jays;Bulgaria;Yes;Considerable
A347;Corvus monedula;N;2300000;5440000.0;9460000.0;LC;Secure;LC;Secure;Crows and jays;Cyprus;Yes;Few
A347;Corvus monedula;N;2300000;5440000.0;9460000.0;LC;Secure;LC;Secure;Crows and jays;Spain;Yes;Considerable
A347;Corvus monedula;N;2300000;5440000.0;9460000.0;LC;Secure;LC;Secure;Crows and jays;United Kingdom;No;Alarming
A347;Corvus monedula;N;2300000;5440000.0;9460000.0;LC;Secure;LC;Secure;Crows and jays;Romania;Yes;Considerable
A348;Corvus frugilegus;N;822000;2770000.0;5330000.0;LC;Declining;LC;Secure;Crows and jays;France;Yes;High
A348;Corvus frugilegus;N;822000;2770000.0;5330000.0;LC;Declining;LC;Secure;Crows and jays;Croatia;Yes;High
A348;Corvus frugilegus;N;822000;2770000.0;5330000.0;LC;Declining;LC;Secure;Crows and jays;Lithuania;Yes;Considerable
A348;Corvus frugilegus;N;822000;2770000.0;5330000.0;LC;Declining;LC;Secure;Crows and jays;Sweden;Yes;Alarming
A348;Corvus frugilegus;N;822000;2770000.0;5330000.0;LC;Declining;LC;Secure;Crows and jays;Bulgaria;Yes;Considerable
A348;Corvus frugilegus;N;822000;2770000.0;5330000.0;LC;Declining;LC;Secure;Crows and jays;Estonia;Yes;Considerable
A348;Corvus frugilegus;N;822000;2770000.0;5330000.0;LC;Declining;LC;Secure;Crows and jays;Slovakia;Yes;Considerable
A348;Corvus frugilegus;N;822000;2770000.0;5330000.0;LC;Declining;LC;Secure;Crows and jays;United Kingdom;No;Alarming
A348;Corvus frugilegus;N;822000;2770000.0;5330000.0;LC;Declining;LC;Secure;Crows and jays;Hungary;No;Considerable
A348;Corvus frugilegus;N;822000;2770000.0;5330000.0;LC;Declining;LC;Secure;Crows and jays;Romania;Yes;Considerable
A349;Corvus corone;N;3700000;5220000.0;8030000.0;LC;Secure;LC;Secure;Crows and jays;Greece;No;Considerable
A349;Corvus corone;N;3700000;5220000.0;8030000.0;LC;Secure;LC;Secure;Crows and jays;Finland;Yes;High
A349;Corvus corone;N;3700000;5220000.0;8030000.0;LC;Secure;LC;Secure;Crows and jays;France;Yes;High
A349;Corvus corone;N;3700000;5220000.0;8030000.0;LC;Secure;LC;Secure;Crows and jays;Croatia;Yes;High
A349;Corvus corone;N;3700000;5220000.0;8030000.0;LC;Secure;LC;Secure;Crows and jays;Italy;Yes;Considerable
A349;Corvus corone;N;3700000;5220000.0;8030000.0;LC;Secure;LC;Secure;Crows and jays;Lithuania;Yes;Considerable
A349;Corvus corone;N;3700000;5220000.0;8030000.0;LC;Secure;LC;Secure;Crows and jays;Estonia;Yes;Considerable
A349;Corvus corone;N;3700000;5220000.0;8030000.0;LC;Secure;LC;Secure;Crows and jays;Spain;Yes;Considerable
A349;Corvus corone;N;3700000;5220000.0;8030000.0;LC;Secure;LC;Secure;Crows and jays;Slovakia;Yes;Considerable
A349;Corvus corone;N;3700000;5220000.0;8030000.0;LC;Secure;LC;Secure;Crows and jays;United Kingdom;No;Alarming
A349;Corvus corone;N;3700000;5220000.0;8030000.0;LC;Secure;LC;Secure;Crows and jays;Hungary;Yes;Considerable
A349;Corvus corone;N;3700000;5220000.0;8030000.0;LC;Secure;LC;Secure;Crows and jays;Romania;Yes;Considerable
A349;Corvus corone;N;3700000;5220000.0;8030000.0;LC;Secure;LC;Secure;Crows and jays;Belgium;Yes;Alarming
A349;Corvus corone;N;3700000;5220000.0;8030000.0;LC;Secure;LC;Secure;Crows and jays;Bulgaria;Yes;Considerable
A349;Corvus corone;N;3700000;5220000.0;8030000.0;LC;Secure;LC;Secure;Crows and jays;Cyprus;Yes;Few
A349;Corvus corone;N;3700000;5220000.0;8030000.0;LC;Secure;LC;Secure;Crows and jays;Czech Republic;Yes;Considerable
A349;Corvus corone;N;3700000;5220000.0;8030000.0;LC;Secure;LC;Secure;Crows and jays;Germany;Yes;High
A349;Corvus corone;N;3700000;5220000.0;8030000.0;LC;Secure;LC;Secure;Crows and jays;Denmark;No;Alarming
A349;Corvus corone;N;3700000;5220000.0;8030000.0;LC;Secure;LC;Secure;Crows and jays;Luxembourg;No;Considerable
A349;Corvus corone;N;3700000;5220000.0;8030000.0;LC;Secure;LC;Secure;Crows and jays;Latvia;Yes;High
A349;Corvus corone;N;3700000;5220000.0;8030000.0;LC;Secure;LC;Secure;Crows and jays;Netherlands;No;High
A349;Corvus corone;N;3700000;5220000.0;8030000.0;LC;Secure;LC;Secure;Crows and jays;Portugal;Yes;Considerable
A349;Corvus corone;N;3700000;5220000.0;8030000.0;LC;Secure;LC;Secure;Crows and jays;Sweden;Yes;Alarming
A349;Corvus corone;N;3700000;5220000.0;8030000.0;LC;Secure;LC;Secure;Crows and jays;Slovenia;Yes;Considerable
A351;Sturnus vulgaris;N;3050000;18200000.0;31900000.0;LC;Declining;LC;Secure;Starlings;Greece;Yes;Considerable
A351;Sturnus vulgaris;N;3050000;18200000.0;31900000.0;LC;Declining;LC;Secure;Starlings;France;Yes;High
A351;Sturnus vulgaris;N;3050000;18200000.0;31900000.0;LC;Declining;LC;Secure;Starlings;Malta;Yes;Few
A351;Sturnus vulgaris;N;3050000;18200000.0;31900000.0;LC;Declining;LC;Secure;Starlings;Portugal;No;Considerable
A351;Sturnus vulgaris;N;3050000;18200000.0;31900000.0;LC;Declining;LC;Secure;Starlings;Bulgaria;No;Considerable
A351;Sturnus vulgaris;N;3050000;18200000.0;31900000.0;LC;Declining;LC;Secure;Starlings;Cyprus;No;Few
A351;Sturnus vulgaris;N;3050000;18200000.0;31900000.0;LC;Declining;LC;Secure;Starlings;Spain;Yes;Considerable
A351;Sturnus vulgaris;N;3050000;18200000.0;31900000.0;LC;Declining;LC;Secure;Starlings;Spain;No;Considerable
A351;Sturnus vulgaris;N;3050000;18200000.0;31900000.0;LC;Declining;LC;Secure;Starlings;Hungary;No;Considerable
A351;Sturnus vulgaris;N;3050000;18200000.0;31900000.0;LC;Declining;LC;Secure;Starlings;Romania;Yes;Considerable
A394;Anser albifrons albifrons;Y;-1;1550000.0;2330000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Greece;Yes;Considerable
A394;Anser albifrons albifrons;Y;-1;1550000.0;2330000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Lithuania;Yes;Considerable
A394;Anser albifrons albifrons;Y;-1;1550000.0;2330000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Latvia;Yes;High
A394;Anser albifrons albifrons;Y;-1;1550000.0;2330000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Netherlands;No;High
A394;Anser albifrons albifrons;Y;-1;1550000.0;2330000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Sweden;Yes;Alarming
A394;Anser albifrons albifrons;Y;-1;1550000.0;2330000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Poland;Yes;High
A394;Anser albifrons albifrons;Y;-1;1550000.0;2330000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Estonia;Yes;Considerable
A394;Anser albifrons albifrons;Y;-1;1550000.0;2330000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Slovakia;Yes;Considerable
A394;Anser albifrons albifrons;Y;-1;1550000.0;2330000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;United Kingdom;Yes;Alarming
A394;Anser albifrons albifrons;Y;-1;1550000.0;2330000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Hungary;Yes;Considerable
A394;Anser albifrons albifrons;Y;-1;1550000.0;2330000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Romania;Yes;Considerable
A394;Anser albifrons albifrons;Y;-1;1550000.0;2330000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Belgium;No;Alarming
A394;Anser albifrons albifrons;Y;-1;1550000.0;2330000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Bulgaria;Yes;Considerable
A394;Anser albifrons albifrons;Y;-1;1550000.0;2330000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Cyprus;Yes;Few
A394;Anser albifrons albifrons;Y;-1;1550000.0;2330000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Czech Republic;Yes;Considerable
A394;Anser albifrons albifrons;Y;-1;1550000.0;2330000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Germany;Yes;High
A394;Anser albifrons albifrons;Y;-1;1550000.0;2330000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Denmark;Yes;Alarming
A395;Anser albifrons flavirostris;Y;-1;20400.0;20500.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Ireland;No;High
A395;Anser albifrons flavirostris;Y;-1;20400.0;20500.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;United Kingdom;Yes;Alarming
A411;Alectoris chukar;N;103000;260000.0;374000.0;LC;Secure;LC;Secure;Pheasants, partridges and grouse;Greece;Yes;Considerable
A411;Alectoris chukar;N;103000;260000.0;374000.0;LC;Secure;LC;Secure;Pheasants, partridges and grouse;Bulgaria;Yes;Considerable
A411;Alectoris chukar;N;103000;260000.0;374000.0;LC;Secure;LC;Secure;Pheasants, partridges and grouse;Cyprus;Yes;Few
A413;Alectoris graeca whitakeri;N;13500;1500.0;1500.0;LC;Unknown;-1;Not Evaluated;Pheasants, partridges and grouse;Italy;Yes;Considerable
A414;Perdix perdix italica;N;-1;0.0;0.0;EX;Extinct;EX;Extinct;Pheasants, partridges and grouse;Italy;No;Considerable
A415;Perdix perdix hispaniensis;N;15200;5200.0;22300.0;NT;Near Threatened;NT;Near Threatened;Pheasants, partridges and grouse;France;Yes;High
A415;Perdix perdix hispaniensis;N;15200;5200.0;22300.0;NT;Near Threatened;NT;Near Threatened;Pheasants, partridges and grouse;Spain;Yes;Considerable
A421;Columba palumbus azorica;N;7300;42100.0;137000.0;LC;Secure;CR;Threatened;Pigeons and doves;Portugal;No;Considerable
A459;Larus cachinnans;N;9000;5600.0;9600.0;LC;Secure;LC;Secure;Gulls and terns;Hungary;No;Considerable
A461;Lagopus lagopus lagopus;N;365000;108000.0;495000.0;NT;Near Threatened;EN;Threatened;Pheasants, partridges and grouse;Finland;Yes;High
A461;Lagopus lagopus lagopus;N;365000;108000.0;495000.0;NT;Near Threatened;EN;Threatened;Pheasants, partridges and grouse;Sweden;Yes;Alarming
A463;Lagopus lagopus hibernica;N;17100;1900.0;2400.0;VU;Threatened;VU;Threatened;Pheasants, partridges and grouse;Ireland;Yes;High
A463;Lagopus lagopus hibernica;N;17100;1900.0;2400.0;VU;Threatened;VU;Threatened;Pheasants, partridges and grouse;United Kingdom;Yes;Alarming
A604;Larus michahellis;N;232000;382000.0;491000.0;LC;Secure;LC;Secure;Gulls and terns;Spain;No;Considerable
A604;Larus michahellis;N;232000;382000.0;491000.0;LC;Secure;LC;Secure;Gulls and terns;Spain;No;Considerable
A604;Larus michahellis;N;232000;382000.0;491000.0;LC;Secure;LC;Secure;Gulls and terns;Spain;No;Considerable
A604;Larus michahellis;N;232000;382000.0;491000.0;LC;Secure;LC;Secure;Gulls and terns;Spain;No;Considerable
A604;Larus michahellis;N;232000;382000.0;491000.0;LC;Secure;LC;Secure;Gulls and terns;Hungary;No;Considerable
A644;Perdix perdix all others;N;1270000;762000.0;1290000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Greece;No;Considerable
A644;Perdix perdix all others;N;1270000;762000.0;1290000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Finland;Yes;High
A644;Perdix perdix all others;N;1270000;762000.0;1290000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;France;Yes;High
A644;Perdix perdix all others;N;1270000;762000.0;1290000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Croatia;Yes;High
A644;Perdix perdix all others;N;1270000;762000.0;1290000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;United Kingdom;Yes;Alarming
A644;Perdix perdix all others;N;1270000;762000.0;1290000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Hungary;Yes;Considerable
A644;Perdix perdix all others;N;1270000;762000.0;1290000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Romania;Yes;Considerable
A644;Perdix perdix all others;N;1270000;762000.0;1290000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Czech Republic;No;Considerable
A644;Perdix perdix all others;N;1270000;762000.0;1290000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Germany;Yes;High
A644;Perdix perdix all others;N;1270000;762000.0;1290000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Denmark;No;Alarming
A644;Perdix perdix all others;N;1270000;762000.0;1290000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Estonia;Yes;Considerable
A644;Perdix perdix all others;N;1270000;762000.0;1290000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Slovakia;Yes;Considerable
